Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-08-02,BA,GB0002634946,7236.0,5087.0,0.7217,0.0267,0.0219,0.0012,0.0089,0.0305,0.0092,0.0094,0.0066,0.0047,0.0318,0.0221,0.0015,0.0081,0.0296,0.0096,0.0098,0.0072,0.0041,239.059998,241.559998,237.88000499999998,237.94999700000002,232.956635,5119900.0
2017-08-03,BA,GB0002634946,5616.0,4028.0,0.3570,0.0277,0.0191,0.0011,0.0121,0.0515,0.0099,0.0105,0.0038,0.0088,0.0316,0.0205,0.0013,0.0111,0.0483,0.0106,0.0109,0.0046,0.0072,237.059998,239.58999599999999,236.039993,238.25,233.25033599999998,5112700.0
2017-08-04,BA,GB0002634946,494.0,343.0,0.2185,0.0243,0.0202,0.0020,0.0405,0.0506,0.0081,0.0243,0.0040,0.0081,0.0233,0.0175,0.0000,0.0379,0.0437,0.0058,0.0175,0.0058,0.0029,238.580002,239.729996,236.38000499999998,237.710007,232.72168,5590500.0
2017-08-07,BA,GB0002634946,5956.0,4153.0,0.2087,0.0194,0.0301,0.0032,0.024,0.0432,0.0118,0.0256,0.0048,0.0076,0.0183,0.0294,0.0021,0.0217,0.0434,0.0106,0.0161,0.0043,0.007,237.600006,241.42999300000002,237.210007,240.229996,235.18878199999997,3674700.0
2017-08-08,BA,GB0002634946,4812.0,2957.0,0.4341,0.0183,0.0233,0.0012,0.0341,0.0204,0.0127,0.0046,0.0019,0.0138,0.0196,0.0277,0.0000,0.0422,0.0250,0.0196,0.0034,0.0031,0.0203,239.91000400000001,240.520004,238.92999300000002,239.5,234.474121,4871500.0
2017-08-09,BA,GB0002634946,1110.0,821.0,0.2407,0.0009,0.0261,0.0072,0.0324,0.0117,0.0162,0.0090,0.0027,0.0162,0.0000,0.0353,0.0097,0.0280,0.0134,0.0146,0.0049,0.0037,0.0146,238.00999500000003,238.69999700000002,234.100006,234.309998,230.761215,5680400.0
2017-08-10,BA,GB0002634946,859.0,638.0,0.2272,0.0070,0.0058,0.0000,0.0023,0.0105,0.0186,0.0012,0.0128,0.0000,0.0063,0.0063,0.0000,0.0000,0.0110,0.0188,0.0016,0.0141,0.0000,234.02999900000003,236.16000400000001,231.91000400000001,232.88000499999998,229.352875,6817700.0
2017-08-11,BA,GB0002634946,75.0,67.0,0.0575,0.0400,0.0133,0.0000,0.0000,0.0267,0.0267,0.0133,0.0000,0.0133,0.0448,0.0149,0.0000,0.0000,0.0299,0.0299,0.0149,0.0000,0.0149,232.75999500000003,235.399994,230.940002,234.88000499999998,231.32257099999998,3461700.0
2017-08-14,BA,GB0002634946,353.0,232.0,0.1753,0.0113,0.0198,0.0000,0.0085,0.0170,0.0085,0.0028,0.0028,0.0113,0.0129,0.0259,0.0000,0.0129,0.0172,0.0086,0.0043,0.0043,0.0129,236.00999500000003,237.479996,235.72000099999997,237.149994,233.558167,2943900.0
2017-08-15,BA,GB0002634946,124.0,71.0,0.1356,0.0000,0.0242,0.0000,0.0323,0.0000,0.0081,0.0161,0.0000,0.0161,0.0000,0.0141,0.0000,0.0282,0.0000,0.0000,0.0141,0.0000,0.0141,237.210007,239.63999900000002,236.00999500000003,239.169998,235.54760699999997,2851100.0
2017-08-17,BA,GB0002634946,3540.0,2626.0,0.3741,0.0260,0.0350,0.0033,0.0226,0.0440,0.0181,0.0124,0.0045,0.0204,0.0259,0.0350,0.0046,0.0213,0.0457,0.0229,0.0077,0.0061,0.0229,237.38000499999998,237.600006,235.25,235.58999599999999,232.02182000000002,2810900.0
2017-08-18,BA,GB0002634946,904.0,664.0,0.1412,0.0243,0.0354,0.0044,0.0233,0.0453,0.0177,0.0122,0.0044,0.0177,0.0256,0.0347,0.0045,0.0211,0.0452,0.0241,0.0076,0.0060,0.0211,235.0,237.25999500000003,234.57000699999998,235.770004,232.19909700000002,2939500.0
2017-08-21,BA,GB0002634946,2442.0,1639.0,0.0743,0.0156,0.0458,0.0033,0.0131,0.0156,0.0188,0.0059,0.0119,0.0045,0.0146,0.044,0.0031,0.0085,0.0165,0.0123,0.0055,0.0061,0.0031,235.770004,236.940002,234.350006,235.67999300000002,232.110458,2545400.0
