Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-07-14,WFC,US9497461015,30481.0,9902.0,0.6555,0.0153,0.0251,0.0005,0.0224,0.0291,0.0095,0.0052,0.0051,0.0124,0.0116,0.0211,0.0000,0.0165,0.0196,0.0046,0.0046,0.0050,0.0049,54.310001,55.200001,54.119999,54.990002000000004,53.49049399999999,17949600.0
2017-07-17,WFC,US9497461015,13602.0,2597.0,0.1817,0.0221,0.0303,0.0017,0.018,0.0322,0.0162,0.0060,0.0044,0.0136,0.022,0.0216,0.0008,0.0146,0.0232,0.012,0.0166,0.0031,0.0111,54.900002,54.98,54.439999,54.709998999999996,53.218128,14953600.0
2017-07-18,WFC,US9497461015,5146.0,1539.0,0.3595,0.0165,0.0307,0.0008,0.0196,0.0188,0.0122,0.0068,0.0060,0.0078,0.0143,0.0260,0.0000,0.0136,0.0130,0.0058,0.0052,0.0045,0.0026,54.310001,54.919998,54.23,54.799999,53.305671999999994,13603300.0
2017-07-19,WFC,US9497461015,2522.0,1251.0,0.2799,0.0246,0.0155,0.0000,0.0072,0.0151,0.0151,0.0024,0.0099,0.0059,0.0288,0.0064,0.0000,0.0024,0.0096,0.0096,0.0016,0.0088,0.0048,54.799999,55.209998999999996,54.689999,54.939999,53.441853,12366200.0
2017-07-20,WFC,US9497461015,2932.0,608.0,0.4187,0.0177,0.0154,0.0013,0.0089,0.0126,0.0154,0.0044,0.0096,0.0119,0.0148,0.0066,0.0000,0.0066,0.0181,0.0164,0.0000,0.0164,0.0082,54.959998999999996,55.310001,54.68,54.880001,53.383492000000004,15123500.0
2017-07-21,WFC,US9497461015,2336.0,396.0,0.3870,0.0085,0.0544,0.0039,0.0090,0.0154,0.0193,0.0013,0.0073,0.0163,0.0051,0.0480,0.0076,0.0126,0.0202,0.0000,0.0000,0.0000,0.0076,54.43,54.619999,54.099998,54.169998,52.692848,17384500.0
2017-07-24,WFC,US9497461015,2425.0,1176.0,0.2595,0.0095,0.0318,0.0021,0.0075,0.0095,0.0087,0.0000,0.0043,0.0082,0.0119,0.0314,0.0025,0.0017,0.0111,0.0059,0.0,0.005,0.0051,54.099998,54.41,54.040001000000004,54.27,52.790127000000005,18489900.0
2017-07-25,WFC,US9497461015,3188.0,1013.0,0.5102,0.0088,0.0173,0.0016,0.0044,0.0157,0.0116,0.0034,0.0066,0.0072,0.0059,0.0277,0.0039,0.0049,0.0089,0.0118,0.0000,0.0040,0.0069,55.0,55.41,54.91,55.060001,53.558586,20167800.0
2017-07-26,WFC,US9497461015,1796.0,204.0,0.1677,0.0106,0.0223,0.0006,0.0072,0.0061,0.0150,0.0028,0.0089,0.0162,0.0196,0.0196,0.0000,0.0049,0.0098,0.0098,0.0049,0.0098,0.0147,55.32,55.330002,54.810001,54.91,53.412673999999996,19686900.0
2017-07-27,WFC,US9497461015,943.0,547.0,0.0448,0.0339,0.0127,0.0000,0.0043,0.0159,0.0043,0.0096,0.0032,0.0032,0.0348,0.0073,0.0000,0.0000,0.0055,0.0018,0.0055,0.0018,0.0036,54.860001000000004,54.959998999999996,54.389998999999996,54.709998999999996,53.218128,17352600.0
2017-07-28,WFC,US9497461015,8390.0,3426.0,0.4919,0.0119,0.0356,0.0008,0.0079,0.0089,0.0250,0.0029,0.0151,0.0234,0.0108,0.0362,0.0012,0.0020,0.0049,0.0129,0.0012,0.0108,0.0087,54.299999,54.57,53.18,53.299999,51.846577,32590600.0
2017-07-31,WFC,US9497461015,7919.0,1780.0,0.4092,0.0197,0.0236,0.0008,0.0141,0.0355,0.0188,0.0066,0.0075,0.0173,0.0157,0.0337,0.0011,0.0073,0.0219,0.0191,0.0051,0.0107,0.0118,53.419998,54.220001,53.400002,53.939999,52.469124,20378100.0
2017-08-01,WFC,US9497461015,4372.0,763.0,0.5187,0.0135,0.0199,0.0009,0.0050,0.0265,0.0158,0.0048,0.0043,0.0112,0.0131,0.0511,0.0000,0.0105,0.0184,0.0079,0.0039,0.0052,0.0065,54.23,54.389998999999996,53.849998,54.080002,52.605312,19350300.0
2017-08-02,WFC,US9497461015,2728.0,961.0,0.1981,0.0290,0.0271,0.0018,0.0173,0.0407,0.0139,0.0069,0.0018,0.0095,0.0198,0.0302,0.0000,0.0052,0.0198,0.0052,0.0021,0.0021,0.0083,53.540001000000004,53.959998999999996,53.450001,53.619999,52.536719999999995,19422100.0
2017-08-03,WFC,US9497461015,1782.0,223.0,0.0777,0.0152,0.0202,0.0011,0.0062,0.0051,0.0135,0.0039,0.0118,0.0146,0.0179,0.0314,0.0000,0.0045,0.0090,0.0090,0.0045,0.0269,0.0135,53.5,53.66,53.34,53.400002,52.321166999999996,19374700.0
2017-08-04,WFC,US9497461015,6008.0,3075.0,0.3527,0.0165,0.0399,0.0008,0.0070,0.0140,0.0100,0.0037,0.0123,0.0096,0.0189,0.0377,0.0010,0.0088,0.0143,0.0045,0.0000,0.0088,0.0042,53.669998,53.700001,51.91,52.84,51.77248,44664600.0
2017-08-07,WFC,US9497461015,1594.0,599.0,0.1286,0.0094,0.0404,0.0,0.0181,0.01,0.0058,0.0131,0.0066,0.0085,0.0059,0.0404,0.0,0.0153,0.0043,0.0,0.0017,0.0043,0.0035,52.73,52.950001,52.43,52.540001000000004,51.478542,22673700.0
2017-08-08,WFC,US9497461015,2773.0,862.0,0.2092,0.0007,0.0465,0.0022,0.0036,0.0018,0.0098,0.0040,0.0065,0.0068,0.0000,0.0499,0.0000,0.0012,0.0000,0.0047,0.0012,0.0012,0.0058,52.32,53.299999,52.220001,52.709998999999996,51.645103000000006,24877800.0
2017-08-09,WFC,US9497461015,4495.0,1197.0,0.3043,0.0109,0.0451,0.0013,0.0167,0.0140,0.0158,0.0056,0.0100,0.0162,0.0059,0.0694,0.0008,0.0109,0.0059,0.0134,0.0042,0.0100,0.0184,52.279999,52.810001,52.139998999999996,52.790001000000004,51.723495,14631600.0
2017-08-10,WFC,US9497461015,2687.0,532.0,0.1513,0.0063,0.0238,0.0000,0.0033,0.0071,0.0167,0.0108,0.0056,0.0126,0.0076,0.0301,0.0000,0.0075,0.0056,0.0188,0.0282,0.0000,0.0075,52.389998999999996,52.720001,51.919998,51.950001,50.900463,18373000.0
2017-08-11,WFC,US9497461015,2147.0,367.0,0.2514,0.0103,0.0346,0.0023,0.0100,0.0208,0.0150,0.0089,0.0041,0.0157,0.0082,0.0623,0.0000,0.0198,0.0027,0.0180,0.0234,0.0027,0.0036,51.830002,52.209998999999996,51.740002000000004,51.939999,50.890663,14714500.0
2017-08-14,WFC,US9497461015,1579.0,177.0,0.1699,0.0165,0.0412,0.0051,0.0279,0.0260,0.0082,0.0114,0.0044,0.0146,0.0056,0.0452,0.0000,0.0339,0.0000,0.0057,0.0057,0.0113,0.0170,52.369999,53.09,52.34,52.84,51.77248,16262100.0
2017-08-15,WFC,US9497461015,7168.0,2250.0,0.2898,0.0142,0.0139,0.0014,0.0071,0.0043,0.0159,0.0091,0.0133,0.0116,0.0218,0.0067,0.0004,0.0026,0.0093,0.0084,0.0062,0.0106,0.0102,53.200001,53.360001000000004,52.830002,52.849998,51.782276,11028100.0
2017-08-16,WFC,US9497461015,3998.0,1254.0,0.3864,0.0068,0.0303,0.0018,0.0157,0.0070,0.0136,0.0120,0.0124,0.0067,0.0146,0.0281,0.0008,0.0078,0.0088,0.0090,0.0062,0.0114,0.0030,53.009997999999996,53.209998999999996,52.459998999999996,52.689999,51.625507,11224400.0
2017-08-17,WFC,US9497461015,2697.0,899.0,0.2122,0.0217,0.0394,0.0019,0.0056,0.0187,0.0182,0.0051,0.0085,0.0087,0.0230,0.0328,0.0022,0.0033,0.0165,0.0180,0.0042,0.0098,0.0084,52.470001,52.630001,51.790001000000004,51.799999,50.75349,16814300.0
2017-08-18,WFC,US9497461015,6854.0,2254.0,0.3051,0.0102,0.0416,0.0012,0.0036,0.0090,0.0140,0.0058,0.0051,0.0105,0.0071,0.0368,0.0009,0.0009,0.0031,0.0138,0.0036,0.0036,0.0089,51.630001,52.139998999999996,51.380001,51.68,50.635914,17130600.0
2017-08-21,WFC,US9497461015,7957.0,1204.0,0.3132,0.0155,0.0397,0.0047,0.0097,0.0215,0.0158,0.0068,0.0064,0.0116,0.0091,0.0457,0.0016,0.0,0.0091,0.0249,0.005,0.01,0.0109,51.740002000000004,51.91,51.400002,51.82,50.77309,13503100.0
2017-08-22,WFC,US9497461015,6061.0,1117.0,0.1922,0.0170,0.0333,0.0033,0.0048,0.0099,0.0240,0.0027,0.0139,0.0178,0.0385,0.0268,0.0009,0.0018,0.0143,0.0188,0.0036,0.0126,0.0107,51.950001,52.27,51.919998,52.220001,51.165009000000005,12984100.0
2017-08-23,WFC,US9497461015,382.0,181.0,0.0420,0.0236,0.0471,0.0079,0.0183,0.0131,0.0340,0.0052,0.0105,0.0262,0.0221,0.0331,0.0110,0.0165,0.0000,0.0663,0.0111,0.0221,0.0387,51.830002,52.48,51.799999,52.029999,50.978844,10019500.0
2017-08-24,WFC,US9497461015,2618.0,608.0,0.4012,0.0157,0.0214,0.0008,0.0145,0.0168,0.0157,0.0038,0.0092,0.0080,0.0148,0.0115,0.0000,0.0099,0.0082,0.0082,0.0033,0.0049,0.0049,52.189999,52.529999,52.040001000000004,52.16,51.10622,12345000.0
2017-08-25,WFC,US9497461015,1293.0,250.0,0.2127,0.0067,0.0195,0.0008,0.0135,0.0076,0.0178,0.0036,0.0085,0.0097,0.0000,0.0200,0.0000,0.0160,0.0021,0.0188,0.0108,0.0000,0.0021,52.27,52.57,51.759997999999996,51.77,50.724098,15307800.0
2017-08-28,WFC,US9497461015,2152.0,897.0,0.1166,0.0205,0.0237,0.0023,0.0084,0.0185,0.0281,0.0008,0.0145,0.0107,0.0201,0.0201,0.0023,0.0123,0.0033,0.0234,0.0033,0.0067,0.0111,51.950001,52.02,51.419998,51.630001,50.586929,12425900.0
2017-08-29,WFC,US9497461015,1376.0,541.0,0.1808,0.0029,0.0620,0.0020,0.0043,0.0073,0.0110,0.0037,0.0034,0.0056,0.0000,0.0851,0.0000,0.0037,0.0018,0.0093,0.0018,0.0000,0.0111,51.209998999999996,51.5,51.130001,51.419998,50.381168,10715500.0
2017-08-30,WFC,US9497461015,211.0,46.0,0.0945,0.0190,0.0474,0.0000,0.0284,0.0095,0.0095,0.0474,0.0095,0.0000,0.0000,0.0870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.459998999999996,51.740002000000004,51.200001,51.360001000000004,50.322384,11427500.0
2017-08-31,WFC,US9497461015,5834.0,2718.0,0.3453,0.0084,0.0435,0.0019,0.0065,0.0117,0.0132,0.0036,0.0072,0.0082,0.0074,0.0427,0.0000,0.0048,0.0122,0.0099,0.0052,0.0077,0.0059,51.0,51.240002000000004,50.869999,51.07,50.038242,25231100.0
2017-09-01,WFC,US9497461015,5549.0,2769.0,0.3091,0.0077,0.0603,0.0010,0.0068,0.0091,0.0065,0.0044,0.0037,0.0058,0.0031,0.0674,0.0000,0.0083,0.0074,0.0042,0.0069,0.0036,0.0028,51.060001,51.490002000000004,50.93,50.970001,49.940262,16217700.0
2017-09-05,WFC,US9497461015,7440.0,1738.0,0.3924,0.0112,0.0374,0.0012,0.0116,0.0189,0.0090,0.0059,0.0046,0.0156,0.0133,0.0409,0.0,0.0109,0.0109,0.0023,0.0023,0.0041,0.0155,50.630001,50.669998,49.759997999999996,50.099998,49.087837,31251300.0
2017-09-06,WFC,US9497461015,1266.0,370.0,0.2029,0.0126,0.1098,0.0008,0.0048,0.0111,0.0205,0.0063,0.0048,0.0111,0.0108,0.1081,0.0000,0.0027,0.0000,0.0054,0.0000,0.0000,0.0054,50.25,50.27,49.560001,49.880001,48.872284,26854000.0
2017-09-07,WFC,US9497461015,1565.0,921.0,0.3450,0.0198,0.0569,0.0000,0.0026,0.0102,0.0096,0.0058,0.0051,0.0058,0.0283,0.0293,0.0000,0.0000,0.0087,0.0065,0.0044,0.0065,0.0076,49.939999,49.939999,49.27,49.68,48.676323,23367300.0
2017-09-08,WFC,US9497461015,2352.0,1010.0,0.1805,0.0140,0.0264,0.0009,0.0064,0.0119,0.0149,0.0047,0.0094,0.0051,0.0248,0.0228,0.0000,0.0069,0.0119,0.0128,0.0030,0.0069,0.0030,49.610001000000004,49.98,49.43,49.580002,48.578342,18975700.0
2017-09-11,WFC,US9497461015,4978.0,1942.0,0.2819,0.0172,0.0259,0.0018,0.0087,0.0136,0.0185,0.0029,0.0080,0.0113,0.0252,0.0175,0.0,0.0046,0.0093,0.0186,0.0024,0.0084,0.0109,50.0,50.799999,49.939999,50.66,49.636524,17987100.0
