Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-05-17,WMT,US9311421039,5195.0,3588.0,0.6013,0.0157,0.0110,0.0004,0.0124,0.0224,0.0193,0.0074,0.0109,0.0147,0.0142,0.0106,0.0003,0.0115,0.0232,0.0214,0.0097,0.0110,0.0165,75.110001,75.730003,74.959999,75.120003,73.35683399999999,10971000.0
2017-05-18,WMT,US9311421039,5699.0,3519.0,0.6327,0.0247,0.0129,0.0003,0.0143,0.0492,0.0112,0.0043,0.0023,0.0110,0.0196,0.0063,0.0000,0.0132,0.0455,0.0139,0.0050,0.0019,0.0141,76.889999,77.660004,76.129997,77.540001,75.72003199999999,19166800.0
2017-05-19,WMT,US9311421039,2199.0,991.0,0.4255,0.0209,0.0208,0.0018,0.0118,0.0424,0.0136,0.0082,0.0036,0.0073,0.0211,0.0140,0.0020,0.0128,0.0443,0.0161,0.0081,0.0000,0.0121,77.970001,79.440002,77.769997,78.769997,76.921165,18581700.0
2017-05-22,WMT,US9311421039,1224.0,399.0,0.0692,0.0217,0.0228,0.0,0.0108,0.026,0.0339,0.0047,0.0175,0.016,0.0267,0.0179,0.0,0.0077,0.0345,0.0267,0.0052,0.005,0.0243,78.650002,79.0,78.300003,78.550003,76.706329,8897600.0
2017-05-23,WMT,US9311421039,1480.0,1179.0,0.1665,0.0192,0.0151,0.0003,0.0016,0.0122,0.0213,0.0054,0.0073,0.0123,0.0217,0.0148,0.0000,0.0013,0.0125,0.0210,0.0059,0.0046,0.0143,78.58000200000001,78.970001,78.440002,78.489998,76.647736,7584900.0
2017-05-24,WMT,US9311421039,241.0,241.0,0.0771,0.0125,0.0000,0.0000,0.0000,0.0125,0.0331,0.0000,0.0166,0.0166,0.0125,0.0000,0.0000,0.0000,0.0125,0.0331,0.0000,0.0166,0.0166,78.559998,78.610001,78.139999,78.150002,76.31572,7427000.0
2017-05-26,WMT,US9311421039,300.0,116.0,0.0434,0.0233,0.0033,0.0033,0.0033,0.0333,0.0133,0.0100,0.0000,0.0133,0.0259,0.0000,0.0000,0.0000,0.0259,0.0345,0.0259,0.0000,0.0259,78.370003,78.540001,77.790001,78.129997,76.296181,6125800.0
2017-05-30,WMT,US9311421039,1029.0,551.0,0.0778,0.0088,0.0155,0.0,0.0058,0.0097,0.0674,0.0000,0.0562,0.0087,0.0,0.009,0.0,0.0037,0.0091,0.0127,0.0054,0.0072,0.0072,78.0,78.400002,77.93,78.150002,76.31572,5410400.0
2017-05-31,WMT,US9311421039,1084.0,874.0,0.2075,0.0111,0.0083,0.0000,0.0018,0.0083,0.0212,0.0046,0.0111,0.0129,0.0103,0.0057,0.0000,0.0012,0.0080,0.0172,0.0034,0.0069,0.0137,78.349998,78.91999799999999,78.220001,78.599998,76.755157,8201700.0
2017-06-01,WMT,US9311421039,2383.0,1352.0,0.1563,0.0046,0.0227,0.0000,0.0088,0.0097,0.0147,0.0109,0.0034,0.0050,0.0044,0.0126,0.0000,0.0074,0.0118,0.0155,0.0126,0.0037,0.0067,78.639999,79.809998,78.599998,79.809998,77.936752,8153100.0
2017-06-02,WMT,US9311421039,5124.0,2954.0,0.4106,0.0158,0.0121,0.0000,0.0070,0.0109,0.0178,0.0056,0.0108,0.0064,0.0186,0.0092,0.0000,0.0047,0.0078,0.0173,0.0068,0.0085,0.0065,79.800003,79.93,79.220001,79.620003,77.751213,7996500.0
