Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-03-03,AAPL,US0378331005,1472.0,1277.0,0.2127,0.0061,0.0204,0.0000,0.0095,0.0061,0.0224,0.0102,0.0122,0.0156,0.0071,0.0211,0.0000,0.0110,0.0071,0.0196,0.0101,0.0110,0.0180,138.779999,139.830002,138.58999599999999,139.779999,137.074615,21108100.0
2017-03-06,AAPL,US0378331005,3683.0,3014.0,0.4685,0.0127,0.0358,0.0024,0.0084,0.0148,0.0155,0.0132,0.0071,0.0139,0.0141,0.0354,0.0027,0.0083,0.0166,0.0139,0.0081,0.0071,0.0148,139.369995,139.770004,138.600006,139.33999599999999,136.643127,21750000.0
2017-03-07,AAPL,US0378331005,1165.0,956.0,0.0185,0.0120,0.0172,0.0034,0.0086,0.0361,0.0129,0.0137,0.0077,0.0052,0.0126,0.0167,0.0021,0.0094,0.0377,0.0136,0.0146,0.0073,0.0052,139.059998,139.979996,138.78999299999998,139.520004,136.819656,17446300.0
2017-03-08,AAPL,US0378331005,991.0,884.0,0.3723,0.0252,0.0232,0.0010,0.0010,0.0232,0.0111,0.0151,0.0050,0.0152,0.0260,0.0249,0.0011,0.0011,0.0226,0.0125,0.0124,0.0056,0.0158,138.949997,139.800003,138.820007,139.0,136.309723,18707200.0
2017-03-09,AAPL,US0378331005,3092.0,2604.0,0.4480,0.0129,0.0395,0.0019,0.0087,0.0107,0.0162,0.0061,0.0058,0.0123,0.0142,0.0377,0.0019,0.0069,0.0088,0.0177,0.0054,0.0069,0.0127,138.740005,138.78999299999998,137.050003,138.679993,135.995895,22155900.0
2017-03-13,AAPL,US0378331005,690.0,492.0,0.0646,0.0102,0.0246,0.0015,0.0058,0.016,0.0131,0.0000,0.0000,0.0159,0.0081,0.0264,0.0,0.0061,0.0101,0.0244,0.0183,0.0081,0.0203,138.850006,139.429993,138.820007,139.199997,136.505829,17421700.0
2017-03-14,AAPL,US0378331005,773.0,657.0,0.0793,0.0220,0.0078,0.0000,0.0065,0.0233,0.0091,0.0065,0.0000,0.0078,0.0229,0.0076,0.0000,0.0061,0.0229,0.0107,0.0076,0.0000,0.0091,139.300003,139.649994,138.83999599999999,138.990005,136.299911,15309100.0
2017-03-15,AAPL,US0378331005,136.0,110.0,0.1741,0.0221,0.0074,0.0000,0.0074,0.0736,0.0147,0.0074,0.0074,0.0074,0.0273,0.0091,0.0000,0.0091,0.0909,0.0182,0.0091,0.0091,0.0091,139.41000400000001,140.75,139.029999,140.46000700000002,137.74147,25691800.0
2017-03-16,AAPL,US0378331005,414.0,379.0,0.1016,0.0073,0.0121,0.0000,0.0000,0.0169,0.0242,0.0169,0.0024,0.0121,0.0079,0.0106,0.0000,0.0000,0.0158,0.0237,0.0158,0.0027,0.0132,140.720001,141.020004,140.259995,140.690002,137.96698,19232000.0
2017-03-20,AAPL,US0378331005,3433.0,2889.0,0.1353,0.0147,0.0247,0.0024,0.0107,0.024,0.0157,0.0107,0.0000,0.0127,0.0147,0.0247,0.0018,0.012,0.0247,0.0148,0.0087,0.0052,0.0137,140.399994,141.5,140.229996,141.46000700000002,138.72212199999998,21542000.0
2017-03-21,AAPL,US0378331005,5305.0,4759.0,0.3150,0.0177,0.0102,0.0002,0.0068,0.0151,0.0122,0.0075,0.0047,0.0063,0.0191,0.0109,0.0002,0.0063,0.0155,0.0119,0.0078,0.0048,0.0057,142.110001,142.800003,139.729996,139.83999599999999,137.133453,39529900.0
2017-03-22,AAPL,US0378331005,1931.0,1679.0,0.2278,0.0133,0.0154,0.0013,0.0074,0.0219,0.0124,0.0055,0.0044,0.0060,0.0147,0.0159,0.0010,0.0078,0.0204,0.0118,0.0054,0.0041,0.0054,139.850006,141.600006,139.759995,141.419998,138.682877,25860200.0
2017-03-23,AAPL,US0378331005,908.0,712.0,0.2812,0.0143,0.0099,0.0000,0.0055,0.0110,0.0286,0.0033,0.0077,0.0088,0.0154,0.0056,0.0000,0.0042,0.0098,0.0281,0.0028,0.0085,0.0070,141.259995,141.580002,140.610001,140.919998,138.192551,20346300.0
2017-03-24,AAPL,US0378331005,1236.0,1017.0,0.2855,0.0200,0.0095,0.0000,0.0099,0.0205,0.0235,0.0037,0.0066,0.0082,0.0218,0.0059,0.0000,0.0085,0.0228,0.0209,0.0035,0.0069,0.0064,141.5,141.740005,140.350006,140.639999,137.91798400000002,22395600.0
2017-03-27,AAPL,US0378331005,1851.0,1724.0,0.2328,0.0187,0.0216,0.0011,0.0065,0.0138,0.0061,0.0086,0.0058,0.0066,0.0201,0.0215,0.0012,0.0064,0.0137,0.0081,0.0088,0.006,0.0058,139.389999,141.220001,138.619995,140.880005,138.15333600000002,23575100.0
2017-03-28,AAPL,US0378331005,422.0,325.0,0.1030,0.0095,0.0237,0.0000,0.0024,0.0261,0.0213,0.0095,0.0095,0.0119,0.0123,0.0277,0.0000,0.0000,0.0277,0.0277,0.0092,0.0092,0.0154,140.91000400000001,144.03999299999998,140.619995,143.800003,141.01681499999998,33374800.0
2017-03-30,AAPL,US0378331005,780.0,672.0,0.2938,0.0141,0.0128,0.0000,0.0090,0.0257,0.0180,0.0064,0.0141,0.0052,0.0164,0.0134,0.0000,0.0089,0.0253,0.0179,0.0060,0.0149,0.0045,144.190002,144.5,143.5,143.929993,141.14428700000002,21207300.0
2017-03-31,AAPL,US0378331005,1458.0,1249.0,0.4485,0.0144,0.0274,0.0014,0.0062,0.0275,0.0130,0.0123,0.0089,0.0041,0.0152,0.0288,0.0008,0.0040,0.0304,0.0152,0.0136,0.0104,0.0048,143.720001,144.270004,143.009995,143.66000400000001,140.879517,19661700.0
2017-04-03,AAPL,US0378331005,5615.0,4803.0,0.3554,0.0178,0.0251,0.0005,0.013,0.0246,0.0190,0.0125,0.0068,0.0119,0.0167,0.0242,0.0004,0.0123,0.0241,0.0183,0.0127,0.0073,0.0129,143.71000700000002,144.119995,143.050003,143.699997,140.91876200000002,19985700.0
2017-04-05,AAPL,US0378331005,1645.0,1436.0,0.1755,0.0280,0.0280,0.0049,0.0201,0.0486,0.0121,0.0061,0.0049,0.0085,0.0264,0.0306,0.0056,0.0174,0.0432,0.0111,0.0070,0.0042,0.0097,144.220001,145.46000700000002,143.809998,144.020004,141.232559,27717900.0
2017-04-06,AAPL,US0378331005,2618.0,2339.0,0.2476,0.0123,0.0214,0.0038,0.0080,0.0230,0.0118,0.0084,0.0038,0.0065,0.0107,0.0231,0.0043,0.0073,0.0166,0.0111,0.0090,0.0030,0.0072,144.28999299999998,144.520004,143.449997,143.66000400000001,140.879517,21149000.0
2017-04-07,AAPL,US0378331005,834.0,708.0,0.1242,0.0144,0.0360,0.0000,0.0024,0.0168,0.0228,0.0060,0.0084,0.0072,0.0141,0.0395,0.0000,0.0028,0.0155,0.0212,0.0071,0.0085,0.0085,143.729996,144.179993,143.270004,143.33999599999999,140.565704,16672200.0
2017-04-12,AAPL,US0378331005,3548.0,3250.0,0.4886,0.0119,0.0338,0.0017,0.0084,0.0124,0.0160,0.0068,0.0065,0.0225,0.0111,0.0348,0.0015,0.0086,0.0123,0.0191,0.0065,0.0086,0.0237,141.600006,142.149994,141.009995,141.800003,139.055542,20350000.0
2017-04-13,AAPL,US0378331005,4142.0,3622.0,0.4463,0.0164,0.0263,0.0022,0.0128,0.0280,0.0215,0.0092,0.0058,0.0232,0.0138,0.0293,0.0025,0.0146,0.0246,0.0215,0.0097,0.0061,0.0246,141.91000400000001,142.380005,141.050003,141.050003,138.32003799999998,17822900.0
2017-04-17,AAPL,US0378331005,14242.0,12645.0,0.2703,0.0165,0.0196,0.0011,0.0059,0.0181,0.0146,0.0110,0.0056,0.0133,0.0152,0.019,0.0009,0.0062,0.0163,0.019,0.0095,0.0086,0.0146,141.479996,141.880005,140.869995,141.830002,139.084946,16582100.0
2017-04-18,AAPL,US0378331005,3094.0,2755.0,0.4442,0.0202,0.0180,0.0011,0.0059,0.0278,0.0237,0.0071,0.0072,0.0180,0.0191,0.0200,0.0012,0.0056,0.0289,0.0247,0.0079,0.0081,0.0196,141.41000400000001,142.03999299999998,141.110001,141.199997,138.46713300000002,14697500.0
2017-04-19,AAPL,US0378331005,2066.0,1891.0,0.1717,0.0150,0.0430,0.0010,0.0053,0.0242,0.0121,0.0106,0.0063,0.0126,0.0132,0.0455,0.0011,0.0058,0.0222,0.0132,0.0116,0.0069,0.0137,141.880005,142.0,140.449997,140.679993,137.957184,17328400.0
2017-04-20,AAPL,US0378331005,6065.0,5692.0,0.3583,0.0161,0.0361,0.0016,0.0083,0.0207,0.0181,0.0072,0.0090,0.0163,0.0166,0.0362,0.0017,0.0082,0.0199,0.0178,0.0071,0.0090,0.0157,141.220001,142.919998,141.16000400000001,142.440002,139.683151,23319600.0
2017-04-21,AAPL,US0378331005,841.0,792.0,0.2199,0.0081,0.0227,0.0004,0.0008,0.0069,0.0085,0.0040,0.0076,0.0040,0.0087,0.0226,0.0004,0.0009,0.0073,0.0074,0.0044,0.0064,0.0026,142.440002,142.679993,141.850006,142.270004,139.516418,17320900.0
2017-04-24,AAPL,US0378331005,3671.0,3473.0,0.2785,0.0062,0.0079,0.0000,0.0035,0.0057,0.0071,0.0027,0.0033,0.0052,0.0063,0.0083,0.0000,0.0035,0.0061,0.0069,0.0029,0.0029,0.0052,143.5,143.949997,143.179993,143.639999,140.85990900000002,17134300.0
2017-04-25,AAPL,US0378331005,8279.0,6986.0,0.5050,0.0160,0.0093,0.0004,0.0043,0.0377,0.0176,0.0070,0.0053,0.0124,0.0147,0.0091,0.0004,0.0048,0.0352,0.0186,0.0076,0.0060,0.0132,143.91000400000001,144.899994,143.869995,144.529999,141.732681,18871500.0
2017-04-26,AAPL,US0378331005,2055.0,1680.0,0.1959,0.0102,0.0129,0.0010,0.0065,0.0321,0.0165,0.0065,0.0079,0.0079,0.0097,0.0108,0.0006,0.0056,0.0300,0.0187,0.0065,0.0084,0.0080,144.470001,144.600006,143.380005,143.679993,140.899139,20041200.0
2017-04-27,AAPL,US0378331005,3586.0,3179.0,0.2684,0.0120,0.0246,0.0011,0.0061,0.0181,0.0151,0.0098,0.0064,0.0128,0.0107,0.0261,0.0009,0.0063,0.0167,0.0148,0.0101,0.0066,0.0123,143.919998,144.16000400000001,143.309998,143.78999299999998,141.007004,14246300.0
2017-04-28,AAPL,US0378331005,3450.0,3142.0,0.4124,0.0070,0.0400,0.0015,0.0171,0.0176,0.0164,0.0081,0.0041,0.0128,0.0067,0.0408,0.0016,0.0162,0.0161,0.0167,0.0077,0.0044,0.0137,144.08999599999999,144.300003,143.270004,143.649994,140.869705,20860400.0
2017-05-01,AAPL,US0378331005,15496.0,12759.0,0.7578,0.0203,0.0162,0.0011,0.009,0.032,0.0216,0.0142,0.0089,0.0128,0.0191,0.016,0.0012,0.0091,0.0326,0.0188,0.0121,0.008,0.0116,145.100006,147.199997,144.96000700000002,146.580002,143.74301100000002,33602900.0
2017-05-02,AAPL,US0378331005,23469.0,20029.0,0.8059,0.0127,0.0198,0.0001,0.0116,0.0277,0.0175,0.0078,0.0073,0.0112,0.0133,0.0201,0.0002,0.0122,0.0289,0.0151,0.0081,0.0073,0.0081,147.53999299999998,148.08999599999999,146.83999599999999,147.509995,144.654999,45352200.0
2017-05-03,AAPL,US0378331005,10936.0,9067.0,0.6014,0.0196,0.0337,0.0010,0.0307,0.0360,0.0173,0.0091,0.0075,0.0136,0.0196,0.0354,0.0009,0.0296,0.0372,0.0140,0.0104,0.0078,0.0102,145.58999599999999,147.490005,144.270004,147.059998,144.21371499999998,45697000.0
2017-05-04,AAPL,US0378331005,7863.0,6651.0,0.3037,0.0169,0.0327,0.0019,0.0171,0.0258,0.0210,0.0102,0.0087,0.0169,0.0167,0.0367,0.0015,0.0181,0.0255,0.0180,0.0111,0.0081,0.0129,146.520004,147.139999,145.809998,146.529999,143.693954,23371900.0
2017-05-05,AAPL,US0378331005,9365.0,8182.0,0.4476,0.0133,0.0247,0.0008,0.0069,0.0258,0.0174,0.0161,0.0099,0.0142,0.0139,0.0238,0.0008,0.0064,0.0282,0.0163,0.0173,0.0103,0.0133,146.759995,148.979996,146.759995,148.96000700000002,146.07693500000002,27327700.0
2017-05-08,AAPL,US0378331005,8788.0,7357.0,0.5547,0.0173,0.0261,0.0012,0.0124,0.0338,0.0197,0.0074,0.0056,0.0174,0.018,0.0248,0.0006,0.0116,0.0357,0.0172,0.0135,0.0049,0.0162,149.029999,153.699997,149.029999,153.009995,150.04853799999998,48752400.0
2017-05-09,AAPL,US0378331005,1387.0,1101.0,0.8308,0.0202,0.0260,0.0029,0.0159,0.0375,0.0202,0.0086,0.0036,0.0180,0.0190,0.0264,0.0018,0.0100,0.0400,0.0172,0.0091,0.0027,0.0172,153.869995,154.880005,153.449997,153.990005,151.009598,39130400.0
2017-05-10,AAPL,US0378331005,7452.0,6352.0,0.4730,0.0219,0.0226,0.0045,0.0076,0.0254,0.0218,0.0103,0.0059,0.0181,0.0198,0.0257,0.0052,0.0084,0.0245,0.0183,0.0084,0.0061,0.0134,153.630005,153.940002,152.110001,153.259995,150.293716,25805700.0
2017-05-11,AAPL,US0378331005,3516.0,2893.0,0.3820,0.0092,0.0108,0.0007,0.0060,0.0076,0.0333,0.0038,0.0169,0.0159,0.0095,0.0099,0.0008,0.0072,0.0078,0.0259,0.0036,0.0155,0.0100,152.449997,154.070007,152.309998,153.949997,151.593491,27255100.0
2017-05-12,AAPL,US0378331005,3687.0,3203.0,0.5140,0.0222,0.0116,0.0015,0.0040,0.0303,0.0217,0.0074,0.0086,0.0170,0.0232,0.0132,0.0018,0.0034,0.0313,0.0160,0.0061,0.0083,0.0109,154.699997,156.419998,154.669998,156.100006,153.710602,32527000.0
2017-05-15,AAPL,US0378331005,14381.0,12307.0,0.7057,0.0149,0.0225,0.0013,0.0101,0.0255,0.0139,0.0063,0.0049,0.0154,0.016,0.0234,0.001,0.0105,0.0259,0.0118,0.0093,0.0045,0.0129,156.009995,156.649994,155.050003,155.699997,153.31672700000001,26009700.0
2017-05-16,AAPL,US0378331005,3114.0,2789.0,0.4429,0.0244,0.0173,0.0022,0.0078,0.0331,0.0188,0.0029,0.0068,0.0178,0.0258,0.0193,0.0025,0.0088,0.0344,0.0152,0.0032,0.0072,0.0145,155.940002,156.059998,154.720001,155.470001,153.090256,20048500.0
